member_ID,start_node,end_node,size,PI,V2I,V3I,TI,M2I,M3I,PJ,V2J,V3J,TJ,M2J,M3J,add_back?
BR0396,P010301,P020401,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0397,P010301,P020302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0139,P010401,P010501,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0398,P010401,P010302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0140,P010401,P010402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0399,P010401,P010502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0400,P010401,P020400,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0401,P010401,P020301,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0402,P010401,P020501,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0403,P010401,P020402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0141,P010501,P010601,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0404,P010501,P010402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0142,P010501,P010502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0405,P010501,P010602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0406,P010501,P020500,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0407,P010501,P020401,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0408,P010501,P020502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0409,P010601,P010502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0143,P010601,P010602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0410,P010601,P010702,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0411,P010601,P020501,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0412,P010601,P020602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0413,P010901,P010802,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0144,P010901,P010902,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0414,P010901,P020902,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0145,P010002,P010102,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0146,P010002,P010003,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0415,P010002,P010103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0416,P010002,P020001,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0417,P010002,P020102,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0418,P010002,P020003,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0147,P010102,P010202,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0419,P010102,P010003,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0148,P010102,P010103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0420,P010102,P010203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0421,P010102,P020101,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0422,P010102,P020002,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0423,P010102,P020202,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0424,P010102,P020103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0149,P010202,P010302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0425,P010202,P010103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0150,P010202,P010203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0426,P010202,P010303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0427,P010202,P020201,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0428,P010202,P020102,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0429,P010202,P020302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0430,P010202,P020203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0151,P010302,P010402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0431,P010302,P010203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0152,P010302,P010303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0432,P010302,P010403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0433,P010302,P020301,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0434,P010302,P020202,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0435,P010302,P020402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0436,P010302,P020303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0153,P010402,P010502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0437,P010402,P010303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0154,P010402,P010403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0438,P010402,P010503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0439,P010402,P020401,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0440,P010402,P020302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0441,P010402,P020502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0442,P010402,P020403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0155,P010502,P010602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0443,P010502,P010403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0156,P010502,P010503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0444,P010502,P010603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0445,P010502,P020501,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0446,P010502,P020402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0447,P010502,P020602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0448,P010502,P020503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0157,P010602,P010702,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0449,P010602,P010503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0158,P010602,P010603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0450,P010602,P010703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0451,P010602,P020502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0452,P010602,P020702,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0453,P010602,P020603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0159,P010702,P010802,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0454,P010702,P010603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0160,P010702,P010703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0455,P010702,P010803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0456,P010702,P020602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0457,P010702,P020802,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0458,P010702,P020703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0161,P010802,P010902,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0459,P010802,P010703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0162,P010802,P010803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0460,P010802,P010903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0461,P010802,P020702,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0462,P010802,P020902,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0463,P010802,P020803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0464,P010902,P010803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0163,P010902,P010903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0465,P010902,P020901,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0466,P010902,P020802,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0467,P010902,P020903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0164,P010003,P010103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0165,P010003,P010004,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0468,P010003,P010104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0469,P010003,P020002,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0470,P010003,P020103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0471,P010003,P020004,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0166,P010103,P010203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0472,P010103,P010004,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0167,P010103,P010104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0473,P010103,P010204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0474,P010103,P020102,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0475,P010103,P020003,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0476,P010103,P020203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0477,P010103,P020104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0168,P010203,P010303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0478,P010203,P010104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0169,P010203,P010204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0479,P010203,P010304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0480,P010203,P020202,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0481,P010203,P020103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0482,P010203,P020303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0483,P010203,P020204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0170,P010303,P010403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0484,P010303,P010204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0171,P010303,P010304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0485,P010303,P010404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0486,P010303,P020302,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0487,P010303,P020203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0488,P010303,P020403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0489,P010303,P020304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0172,P010403,P010503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0490,P010403,P010304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0173,P010403,P010404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0491,P010403,P010504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0492,P010403,P020402,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0493,P010403,P020303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0494,P010403,P020503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0495,P010403,P020404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0174,P010503,P010603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0496,P010503,P010404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0175,P010503,P010504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0497,P010503,P010604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0498,P010503,P020502,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0499,P010503,P020403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0500,P010503,P020603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0501,P010503,P020504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0176,P010603,P010703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0502,P010603,P010504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0177,P010603,P010604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0503,P010603,P010704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0504,P010603,P020602,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0505,P010603,P020503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0506,P010603,P020703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0507,P010603,P020604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0178,P010703,P010803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0508,P010703,P010604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0179,P010703,P010704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0509,P010703,P010804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0510,P010703,P020702,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0511,P010703,P020603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0512,P010703,P020803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0513,P010703,P020704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0180,P010803,P010903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0514,P010803,P010704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0181,P010803,P010804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0515,P010803,P010904,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0516,P010803,P020802,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0517,P010803,P020703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0518,P010803,P020903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0519,P010803,P020804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0520,P010903,P010804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0182,P010903,P010904,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0521,P010903,P020902,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0522,P010903,P020803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0523,P010903,P020904,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0183,P010004,P010104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0184,P010004,P010005,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0524,P010004,P010105,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0525,P010004,P020003,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0526,P010004,P020104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0527,P010004,P020005,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0185,P010104,P010204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0528,P010104,P010005,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0186,P010104,P010105,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0529,P010104,P010205,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0530,P010104,P020103,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0531,P010104,P020004,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0532,P010104,P020204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0533,P010104,P020105,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0187,P010204,P010304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0534,P010204,P010105,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0188,P010204,P010205,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0535,P010204,P010305,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0536,P010204,P020203,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0537,P010204,P020104,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0538,P010204,P020304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0539,P010204,P020205,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0189,P010304,P010404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0540,P010304,P010205,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0190,P010304,P010305,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0541,P010304,P010405,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0542,P010304,P020303,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0543,P010304,P020204,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0544,P010304,P020404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0545,P010304,P020305,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0191,P010404,P010504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0546,P010404,P010305,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0192,P010404,P010405,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0547,P010404,P010505,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0548,P010404,P020403,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0549,P010404,P020304,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0550,P010404,P020504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0551,P010404,P020405,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0193,P010504,P010604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0552,P010504,P010405,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0194,P010504,P010505,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0553,P010504,P010605,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0554,P010504,P020503,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0555,P010504,P020404,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0556,P010504,P020604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0557,P010504,P020505,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0195,P010604,P010704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0558,P010604,P010505,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0196,P010604,P010605,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0559,P010604,P010705,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0560,P010604,P020603,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0561,P010604,P020504,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0562,P010604,P020704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0563,P010604,P020605,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0197,P010704,P010804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0564,P010704,P010605,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0198,P010704,P010705,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0565,P010704,P010805,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0566,P010704,P020703,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0567,P010704,P020604,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0568,P010704,P020804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0569,P010704,P020705,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0199,P010804,P010904,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0570,P010804,P010705,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0200,P010804,P010805,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0571,P010804,P010905,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0572,P010804,P020803,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0573,P010804,P020704,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
CO0001,P000000,P010000,HSS127X127X12.7,True,True,True,True,True,True,True,True,True,True,True,True,True
BR0574,P010804,P020904,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0575,P010804,P020805,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0576,P010904,P010805,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BE0201,P010904,P010905,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0577,P010904,P020903,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
BR0578,P010904,P020804,HSS127X127X12.7,True,True,True,True,False,False,True,True,True,True,False,False,True
